"Organisatie (onderdeel)";"Naam";"Functie";"Resource identifier v4.0 organisatie";"Resource identifier v5.0 organisatie";"Actieve beheerder ROO"
"Gemeente Hulst";"Dhr. T.K.M. Willaert";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. J.P.E.M. Hageman";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Mw. I.M.M. Jense-van Haarst";"Burgemeester";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Mw. J.C.E. van Sikkelerus - Schuerman";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. J.W.M. de Block";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Mw. M.M. Strooband - de Moor";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. G.F.A. Depauw";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. P.G. de Bruijn";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. T.K.M. Willaert";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. P.G. de Bruijn";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. R.F.M. Lambert";"Fractievoorzitter";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. R.F.M. Lambert";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. drs. R. Ruissen";"Wethouder";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente Hulst";"Dhr. J.W.M. de Block";"Raadslid";"http://standaarden.overheid.nl/owms/terms/Hulst_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0677";"Ja"
"Gemeente IJsselstein";"Mw. drs. W.M. van de Werken";"Gemeentesecretaris";"http://standaarden.overheid.nl/owms/terms/IJsselstein_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0353";"Ja"
"Gemeente IJsselstein";"Dhr. J.J. Eijzenbach";"Raadslid";"http://standaarden.overheid.nl/owms/terms/IJsselstein_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0353";"Ja"
"Gemeente IJsselstein";"Dhr. A.J.O. van Kooij";"Raadsgriffier";"http://standaarden.overheid.nl/owms/terms/IJsselstein_(gemeente)";"https://identifier.overheid.nl/tooi/id/gemeente/gm0353";"Ja"
